Report generated on: 09-17-2020 15:41:27
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.4008-8-LBY-MMTCD.A","        Libya","24.1409594","22.1105363","22.88842904","24.22163696","23.77714026","25.94369719","28.33245544","29.94360313","29.72140181","31.16580445","33.721105275","34.7296403","32.66575742","33.337977143","34.631871719","36.514660522","38.240386699","40.691591477","38.691591477","37.317861993","40.201151501","40.573885882","45.946620264","45.318359544","50.63323623","52.43706024","47.210462749","40.636562689","49.789679472","52.790177023","52.212002783","36.125941078","46.04113925","50.253252318","48.864062829","40.511145969","38.62843175","38.062076342"
"INTL.4008-8-LTU-MMTCD.A","        Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","22.744788376","17.780775553","16.573338028","16.025970498","16.165994641","16.372327688","18.108295651","13.610717744","12.291731736","13.262858143","13.54973035","13.500416488","13.820458481","14.636209299","14.686481778","15.995496537","16.607350039","13.838650361","14.763945131","15.157574637","15.195237813","14.809085503","13.744870829","13.74693874","13.855022952","14.769245728"
"INTL.4008-8-LUX-MMTCD.A","        Luxembourg","12.548406073","10.322072924","9.778166717","9.241738272","10.233784007","10.530940708","10.192387559","9.609953877","10.023226547","10.76587774","11.095859904","11.66706311","11.554899363","11.700164981","11.034597147","9.022628997","9.188419441","8.730827683","8.052719255","8.538254056","9.124686868","9.685474901","10.519173069","11.02963384","12.559161085","12.766213903","12.470267465","12.107710435","12.065784466","11.45717581","12.043134379","11.905439824","11.624839851","11.051538689","10.766668195","10.469637131","10.274110033","10.724051325"
"INTL.4008-8-MAC-MMTCD.A","        Macau","0.45889","0.4","0.5","0.7","0.7","0.6","0.9","1","1","1.1","1.104480314","1.100076805","1.100108983","1.200113075","1.300013876","1.303694989","1.502943924","1.502835299","1.602405453","1.701975608","1.60227216","1.702199619","1.802039614","1.902925012","2.303338912","2.002604983","2.302566583","2.274533079","2.4","1.8","1.602878466","1.676761675","1.574556044","1.566153222","1.726757725","2.07207089","2.022713859","2.460001723"
"INTL.4008-8-MDG-MMTCD.A","        Madagascar","1.166007472","1.026432983","0.826432983","1.124230217","1.115419236","1.208811001","0.924230217","1.226432983","1.426432983","1.028635728","0.92597789","1.02597789","1.02597789","1.127976189","1.223979591","1.319982992","1.319982992","1.323979591","1.323979591","1.315986394","1.819982992","2.019982992","2.319982992","2.419982992","2.619982992","2.534098978","2.530136351","2.627168142","2.826441495","1.828889412","1.879480353","2.441924322","2.874792559","3.214850291","3.356112657","3.620730404","3.971833918","3.498290759"
"INTL.4008-8-MWI-MMTCD.A","        Malawi","0.567819303","0.611293031","0.541434875","0.425204642","0.420567428","0.542594102","0.536797598","0.539261107","0.54375333","0.648390554","0.644410265","0.734478902","0.743648195","0.74607191","0.848390512","0.84607191","0.855346317","0.849146998","0.833148068","0.845618453","0.861771594","0.851802889","0.95273509","0.95366729","1.042226563","1.135327315","1.139116105","0.942339954","1.230606837","0.927523096","0.946535631","1.02944353","0.984356469","1.103881022","1.095442723","1.053495617","1.187599603","1.026540343"
"INTL.4008-8-MYS-MMTCD.A","        Malaysia","26.301759073","27.76355062","29.246442123","32.04581601","37.274510029","41.336381718","45.33951051","44.763542959","46.867322504","52.457652785","54.381053313","59.146929911","62.562597767","69.817634115","81.082683257","88.695444291","95.492385331","99.977401007","99.647702118","101.765444342","108.461685854","113.578448102","124.210482719","127.954724441","131.532697842","149.841665269","159.590047961","162.987466209","170.059345006","172.561367183","193.966999884","196.470070616","199.943682875","215.18400502","222.482996671","220.553462592","217.313062639","228.216760109"
"INTL.4008-8-MDV-MMTCD.A","        Maldives","0.01406","0.01388","0.01384","0.01392","0.05624","0.06245","0.08191","0.08191","0.08823","0.08822","0.09766","0.09766","0.1","0.1","0.2","0.3","0.4","0.3","0.3","0.3","0.5","0.5","1","1.1","0.8","0.6","0.8","0.934580037","0.9","1.1","1.1","1.196320352","1.523006672","1.605786173","2.152220974","1.624395","1.716011","1.766518"
"INTL.4008-8-MLI-MMTCD.A","        Mali","0.41802","0.6","0.4","0.4","0.4","0.5","0.4","0.4","0.2","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.670014525","0.7","0.7","0.7","2.374237358","2.467279852","2.722025338","2.919398204","3.166486","3.120804","3.435932"
"INTL.4008-8-MLT-MMTCD.A","        Malta","1.265246001","1.42812425","1.447482498","1.094964996","1.571667498","1.119149996","1.566632493","1.732377493","1.956562485","1.932821236","2.098566231","2.243778734","2.374381239","2.4775088","2.68063636","2.468943589","2.601252806","2.800001826","2.901451867","3.300887803","2.90046945","2.500049824","2.900003287","2.900008766","3.000479719","3.100427123","2.900374527","3.138710944","3.200234125","6.700366643","8.000077992","7.290368903","6.972424403","6.619622073","6.793017361","7.042746823","7.48605294","8.848769823"
"INTL.4008-8-MTQ-MMTCD.A","        Martinique","0.63457","0.6","0.6","0.6","0.6","0.7","0.8","0.9","1","1.5","1.6","1.3","1.5","2","2","2","2","2","2","2","2.1","2.1","2.1","2.2","2.2","2.4","2.4","2.133506078","2.5","2.7","2.7","2.585919279","2.620337776","2.636118609","2.72841041","2.394138","2.413959","2.662482"
"INTL.4008-8-MRT-MMTCD.A","        Mauritania","0.604885807","0.612789623","0.613773438","0.614757254","0.91574107","0.816724886","0.514265346","0.711805807","0.909346268","1.11199027","0.911805807","1.010576037","3.309715194","3.408854351","3.40725565","3.107870544","3.507017897","3.203948247","3.201987099","3.200025951","3.2","3.2","3.1","3.2","2.6","3.2","2.8","2.497262726","2.8","1.9","1.9","2.264922292","2.44886848","2.206456436","2.684586018","2.664858","2.481465","2.616083"
"INTL.4008-8-MUS-MMTCD.A","        Mauritius","0.85177","0.8","0.7","0.8","0.860040152","0.881654607","1.234489941","1.020080305","1.396064244","1.658506002","1.834489941","1.844096365","2.146497972","2.248899578","2.251301184","2.451301184","2.396064244","2.41047388","2.570514032","2.726618428","3.607606341","3.918080221","3.651702707","3.758907525","3.89406416","4.074184617","4.464778954","4.682458562","4.965847171","4.378860523","4.944350395","5.33553258","5.325895776","5.456496745","5.643013306","5.832263726","5.999197742","6.649618139"
"INTL.4008-8-MEX-MMTCD.A","        Mexico","197.686754771","207.176705097","208.192847788","207.243319123","252.118069358","263.914227237","263.385512897","272.879774274","273.168565333","288.883307127","279.872976891","299.209777946","301.929103256","317.476074184","347.086378093","328.257912362","339.247558284","350.867525358","376.345293722","368.971054992","387.207898005","389.690236049","391.967859758","408.797872558","416.071803429","432.039601812","448.266340132","458.521414046","455.327272426","455.23364528","455.995062476","469.732262613","468.315352673","473.215273057","457.041359012","468.6024943","478.219827855","473.175850101"
"INTL.4008-8-FSM-MMTCD.A","        Micronesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4008-8-MDA-MMTCD.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","19.45714766","15.72626584","11.677529597","9.436342498","9.762808763","8.982001779","8.257652315","6.413127771","6.153710349","5.976970381","6.611732651","7.317461289","6.609848425","7.24417157","7.642407333","6.7080065","7.101912717","6.327144818","6.474076604","6.566054408","8.737208478","8.519478245","8.227475831","7.634822771","7.609212198","7.368559729"
"INTL.4008-8-MNG-MMTCD.A","        Mongolia","13.036704813","10.84841991","13.554110305","13.813270145","13.634960562","16.384095079","18.007003223","18.831387784","19.740599841","18.692829967","17.308149365","17.987424515","16.134418579","14.792648265","13.659762281","13.543244696","13.494601548","12.659195177","12.548442528","12.719969919","13.070130637","13.221800121","14.106014137","13.311358383","13.210625667","13.627187119","14.876326617","15.195792778","14.980103514","15.27473455","16.219907822","16.067108421","16.731536647","16.89173622","16.383117168","16.926074243","17.951253371","19.74780831"
"INTL.4008-8-MNE-MMTCD.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.70241617","1.566546052","2.116511979","1.434081588","2.60206168","2.62670126","2.406655819","2.330350443","2.30496629","2.440703296","2.277177649","2.372630687"
"INTL.4008-8-MSR-MMTCD.A","        Montserrat","0.01688","0.01937","0.01937","0.01937","0.0194","0.02098","0.02204","0.02518","0.02834","0.02835","0.03779","0.03466","0.04137","0.04138","0.0414","0.0477","0.0445","0.04767","0.05083","0.05083","0.05402","0.05402","0.05403","0.06036","0.06671","0.06989","0.07625","0.08302","0.09267","0.083240958","0.083457682","0.044809106","0.043590706","0.055110949","0.051100518","0.059137","0.033757","0"
"INTL.4008-8-MAR-MMTCD.A","        Morocco","13.840340986","13.546860839","13.58814458","15.039946037","13.857350159","15.241259206","16.968118746","16.447116566","17.433520152","18.709742664","19.69999531","20.017390899","21.423478305","22.547996283","24.863825196","23.660157179","23.506479904","23.832411107","24.780395705","27.187256018","27.463555028","29.35123922","29.642114824","30.746987196","30.505013464","32.663421394","34.029952648","31.312848952","34.827785974","39.182724112","45.686603451","49.188620133","48.631182364","50.705415498","53.141915508","54.022113751","53.765513978","55.710168055"
"INTL.4008-8-MOZ-MMTCD.A","        Mozambique","1.88754","1.6","1.9","1.9","1.7","1.9","1","1","1.5","1.2","1","1","1","1","1","1.1","1.1","1.1","1.217705594","1.317705594","1.317705594","1.517705594","1.717705594","1.856940792","2.137323193","2.255028788","2.294263986","2.409893642","2.373689967","2.511408306","2.56608443","3.781907631","5.208772136","6.311350758","7.074032739","7.803148409","9.480656531","10.036435421"
"INTL.4008-8-NAM-MMTCD.A","        Namibia","--","--","--","--","--","--","--","--","--","--","2.4","1.232948121","1.126358505","1.319768872","1.321965415","1.335144659","1.430751582","1.424161946","1.537341198","1.713179252","1.810809341","2.201850683","2.203656945","2.420067892","2.600072358","2.600578762","2.820516906","3.016694682","3.130051738","3.219357522","3.106191659","3.158869195","3.112832627","3.455610713","3.63397617","3.981107656","3.952586952","3.981991278"
"INTL.4008-8-NRU-MMTCD.A","        Nauru","0.12621","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.151091751","0.2","0.2","0.2","0.181164086","0.059424531","0.067131649","0.070427751","0.073089","0.07439","0"
"INTL.4008-8-NPL-MMTCD.A","        Nepal","0.40923891","0.39827117","0.510916694","0.624788668","0.629511675","0.47887858","0.728203858","0.751794566","0.715427118","0.618974321","0.710683538","0.954956953","0.968035263","0.985441568","1.180315821","1.245598804","1.554990143","1.761503365","2.156506833","2.437721699","2.380383771","2.413377786","2.460873887","2.560458921","2.606638047","2.699940015","2.597181715","2.419703122","2.65306407","2.943211531","3.236059928","3.470072671","3.755287089","4.124281136","4.457283024","3.924367345","6.237241019","7.68128035"
"INTL.4008-8-NLD-MMTCD.A","        Netherlands","169.630379705","157.306520112","161.613080949","149.05523376","181.416079711","187.171986286","200.22532287","201.449694558","201.575053642","203.251347673","212.409131858","220.554433029","218.842845088","221.377631537","224.894624242","231.733719499","243.215145708","240.520354834","240.978263373","237.264183537","243.22755729","250.986439561","253.301823141","257.896781354","264.072767144","263.723404855","262.432514978","265.940410183","260.788956489","251.382023888","261.712292654","251.162287169","246.774139292","242.009353471","233.65369154","239.334753278","241.927241465","240.938819855"
"INTL.4008-8-NLDA-MMTCD.A","        Netherlands Antilles","15.98684","15","14","13","12","10","10","10","9.5","9.8","9.7","9.2","9.5","9.2","9.6","11","11","12","12","12","12","12","11","11","11","11","12","9.4","11","12","12","14.002043967","12.802721109","12.875931737","12.860461438","14.259102","14.395662","14.496783"
"INTL.4008-8-NCL-MMTCD.A","        New Caledonia","1.756336053","1.696168637","1.155499536","1.132053144","1.246406951","1.323437186","1.418652591","1.570806575","1.506691082","1.6952062","1.592337275","1.721044889","1.806691082","1.777983012","1.880851807","1.844967343","1.801906487","1.670329948","1.687076053","1.665545353","2.007644336","2.019605064","2.260274123","2.289307037","2.571364816","2.521997362","2.977020205","2.934729142","2.882045986","3.024150432","3.726050523","3.712214692","3.919199758","4.094633225","5.128826535","5.062829968","5.541794882","6.148321128"
"INTL.4008-8-NZL-MMTCD.A","        New Zealand","18.518504385","16.827331975","18.238618768","18.218075553","20.693684644","21.823040344","23.247168131","23.582107477","25.703488412","26.865793964","28.656842004","28.563764953","30.655577945","29.743277892","30.957538272","31.162436635","32.333978517","33.937103676","32.399505419","34.110800235","34.605148084","36.856625215","37.039624554","37.134212865","36.843655834","37.784900878","37.884599439","37.025663727","38.375459319","35.648359914","35.834949882","35.434016043","37.04049943","37.374776969","38.612977145","38.15299802","38.701691672","40.085458918"
"INTL.4008-8-NIC-MMTCD.A","        Nicaragua","1.84261","1.9","1.9","1.8","1.7","2","2.1","2.1","2.1","2.1","2","1.9","2.3","2.3","2.5","2.8","2.9","3","3.5","3.7","3.7","3.9","3.9","4","4.2","4.4","4.5","4.010307626","4.3","4.3","4.3","4.701077745","4.447179692","4.437450817","4.642415474","5.254183","5.249562","5.265258"
"INTL.4008-8-NER-MMTCD.A","        Niger","0.598342684","0.659029017","0.688543525","0.655792418","0.695145083","0.697112733","0.643986611","0.72269196","0.904983259","0.936465399","0.990951704","0.991925681","0.961557257","0.985170802","0.976511256","1.018472966","0.998468056","1.009272321","1.054421593","0.978917669","1.081371306","1.0872742","1.122691568","1.134300594","1.176177695","1.145470838","1.119818826","1.098771788","1.229184752","1.14905783","1.229533959","1.66311887","2.166242138","2.525472408","2.37103624","2.499474332","2.330605349","2.441181093"
"INTL.4008-8-NGA-MMTCD.A","        Nigeria","26.167660897","32.529890836","32.984863182","32.658885736","34.602126803","37.250804978","36.736038625","39.59090803","41.541101081","45.382267942","44.463575508","47.514181905","48.737507046","50.001673679","45.985867176","52.229296604","51.730421925","50.500311499","50.603202706","50.220954701","49.209848972","56.254577187","56.580062051","58.749813723","58.302815154","65.343045454","62.441631","56.855844856","66.159632919","43.242575807","48.845851348","66.3881122","67.882979603","89.791459377","99.561037217","93.522396122","95.877192177","93.82703084"
"INTL.4008-8-NIU-MMTCD.A","        Niue","0.00281","0.00281","0.00281","0.00281","0.00281","0.00287","0.00315","0.00315","0.00315","0.00315","0.00315","0.00315","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00413","0.00477","0.005085915","0.00544","0.003447462","0.003448845","0.00343838","0.006258531","0.00687502","0.007079193","0.007677735","0.007496","0"
"INTL.4008-8-PRK-MMTCD.A","        North Korea","83.832960199","87.25992788","91.478029024","95.650553969","98.419213378","80.026765136","80.125278355","77.800597317","94.195222171","74.676547614","75.455687067","75.820243018","61.414415203","70.587578931","68.642530234","83.201207639","81.810646676","80.772952771","70.994896693","84.801051674","83.781754472","79.903441904","78.170543676","76.893727386","79.686371755","76.982342799","73.206304059","65.012805561","70.650865914","58.360646693","54.773313193","36.963162443","34.648946832","23.182746368","21.821376797","20.498482004","23.488524073","19.380977179"
"INTL.4008-8-MKD-MMTCD.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","7.722127284","8.0221565","7.386661322","7.661480618","8.138128134","7.521992409","8.61938903","7.995565646","8.060771515","7.964090979","7.57447868","7.638153163","7.691746765","7.581858523","7.509647937","7.623353653","8.284479164","7.53383637","7.321636717","8.235235663","7.781076188","7.33761449","7.265119682","7.035002331","6.910184313","6.602235557"
"INTL.4008-8-MNP-MMTCD.A","        Northern Mariana Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4008-8-NOR-MMTCD.A","        Norway","31.744243105","25.465487452","26.897468154","25.242187035","32.352399663","33.993681964","36.838454045","35.586301949","35.653675273","35.081032285","34.948393278","33.02655914","36.035629023","34.711892111","36.515471963","38.093796134","40.344856565","41.81478075","42.002298835","43.808633732","40.976580291","43.062068924","43.776025898","45.876231527","49.060716457","43.210413018","39.614246768","42.469616311","39.847068209","44.437218337","42.278495707","40.01169191","39.38010739","40.918284451","41.21962282","39.466873184","38.508162522","36.664485373"
"INTL.4008-8-OMN-MMTCD.A","        Oman","3.95997924","4.13316089","5.07756353","5.83306683","6.11086551","7.25526815","8.2885231","8.3440264","7.85517409","10.09948267","11.199397361","11.683881548","12.393425282","13.668544222","14.241456365","13.699878271","14.201570852","16.208301969","20.36914497","18.083445906","20.200234598","20.437557791","21.330205628","21.035972838","22.925328852","29.346357882","33.128187769","34.561773693","40.872839502","43.204033115","56.544817611","53.416086291","62.452417275","62.839719478","68.87697841","69.068169108","67.993581813","67.007165456"
"INTL.4008-8-PAK-MMTCD.A","        Pakistan","32.621529358","35.913991827","41.71246188","40.773233711","42.043348234","46.777431087","50.358049396","54.954350142","57.974773363","61.324624291","66.036428034","68.203455106","70.306453854","77.80987926","84.047376314","88.140665695","94.872924633","95.56107668","99.603572165","106.88796301","109.401810655","103.983375464","104.008360621","105.292543819","110.51998493","117.500257916","130.290455327","140.085530396","139.304791302","142.041468605","145.826453276","143.499503313","150.549326851","150.063057517","159.58583645","166.903875766","180.217237051","197.05893751"
"INTL.4008-8-PSE-MMTCD.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.4","0.5","0.5","0.6","1.2","1","1.2","2.1","2.7","2.9","2.787540723","3","2","2.3","2.363244018","2.188785041","2.414518051","2.638671739","3.116727","3.301733","3.293043"
"INTL.4008-8-PAN-MMTCD.A","        Panama","5.39004","5.2","4.7","5","4.9","3.5","11","12","11.038432532","11.036030499","12.076865065","12.11049353","12.100885397","12.127307763","13.129709796","14.086473198","12.041510541","13.064854898","14.069658965","13.090806868","13.111954771","13.058398007","13.02182957","13.03557884","14.02633974","14.017100639","14.012208956","14.008943835","15.089743119","16.117426298","19.13350749","20.641218317","22.254948055","21.896275494","22.365397062","23.052440017","24.554451595","26.987766089"
"INTL.4008-8-PNG-MMTCD.A","        Papua New Guinea","1.71931","1.7","1.7","1.7","2","2.1","2.3","2.5","2.4","2.4","2.5","2.4","2.6177667","2.556940792","2.498324084","2.596092665","2.655028788","2.715793589","2.615793589","2.615793589","2.615793589","2.615793589","3.715793589","4.274646387","4.274646387","4.19617599","4.274646387","4.398709897","4.555028788","3.19617599","3.315793589","3.238942168","5.318447589","5.810659226","6.05296164","5.65129899","6.97369899","6.18108499"
"INTL.4008-8-PRY-MMTCD.A","        Paraguay","1.386","1.3","1.2","1.3","1.4","1.5","1.5","1.9","1.7","2.3","2.2","2","2.3","2.5","2.9","3.3","2.7","3","3.4","3.8","3.6","3.5","3.6","3.7","3.8","3.700419341","3.700061157","3.752651172","3.800252837","4.100003081","4.500099378","4.854154389","5.175485748","5.070818482","5.328025571","6.592852194","7.657524903","8.762912"
"INTL.4008-8-PER-MMTCD.A","        Peru","21.854090297","22.41684159","22.256544195","21.041025765","21.177093475","21.36482605","24.659680406","24.051459728","23.892326547","20.732562021","19.451285211","18.807132091","19.692804968","22.22645774","22.947661525","24.146011963","24.967077061","24.665288576","25.277286979","26.365918685","26.44679502","25.370697432","24.877123218","25.002190796","28.38252559","29.26719104","32.11112366","31.214010273","35.266408576","36.454131832","42.377924544","44.769365654","47.110908531","48.434464893","49.179482926","50.560858824","54.193607401","53.355964775"
"INTL.4008-8-PHL-MMTCD.A","        Philippines","33.335758453","31.091233002","31.202308572","30.708796885","28.022955173","27.392481687","28.212863012","33.634879441","35.876277478","40.088210784","41.334902183","42.468739964","45.850384412","49.564848012","52.684190093","57.244994979","60.453974152","66.767401634","70.394475815","69.174970433","70.326948014","69.260949517","70.136184682","70.193343052","74.206942894","74.771009729","73.934197226","70.543175054","73.961088355","71.898532831","77.123540332","80.144228291","82.440720882","94.763283306","98.382164949","105.035862737","116.384770443","129.871910685"
"INTL.4008-8-POL-MMTCD.A","        Poland","342.092220802","326.614138469","321.783615677","326.822687369","345.308421602","367.386758196","385.252992476","407.039320066","396.089435892","382.612485623","316.342196052","315.227893309","303.624605326","309.937292645","298.938078817","295.281621698","313.635715699","304.871399677","289.30308236","283.848080651","273.647058183","273.345311462","266.754490702","278.625795132","283.062468247","285.381788775","292.987087206","296.094367593","301.744657681","291.947162549","306.852780138","312.470712637","304.557768764","301.348160364","295.399389322","300.641744853","308.678231426","324.753976406"
"INTL.4008-8-PRT-MMTCD.A","        Portugal","21.079468666","17.71642604","26.278441921","26.234654839","30.483968173","29.992620031","34.423659007","34.89261923","37.277932108","46.234108041","47.153818713","47.696797273","51.935144416","49.864478725","50.859284694","55.375577917","52.372024028","55.093314059","60.456437929","67.447706814","67.119450705","65.46459","69.808144622","65.750157431","68.437261052","71.012429997","65.129551816","64.49095782","61.970906176","60.662326216","56.462697384","56.6980717","54.198135515","52.420882808","52.274232991","56.629764761","55.383549199","60.212540669"
"INTL.4008-8-PRI-MMTCD.A","        Puerto Rico","14.007796001","13.969523334","13.969523334","14.244381804","14.168531956","14.13025929","14.342430744","14.699790002","14.392021188","13.250133911","13.91255186","12.527381224","14.778112254","14.858405598","15.176217641","13.065104874","11.723490121","11.553534251","11.508001583","7.389573356","21.914605594","30.989082524","27.53316397","31.499259119","33.472934724","32.418712637","30.627542631","28.458488492","26.998444365","26.735873299","23.310716953","24.883251657","25.665138719","22.044863082","21.38849336","21.743854938","19.51744255","18.156240199"
"INTL.4008-8-QAT-MMTCD.A","        Qatar","11.69816072","11.32140181","13.23236138","12.66575742","15.31001897","13.81011303","14.32121369","14.49896534","14.79891831","15.34332095","15.73228334","18.368203069","28.057393323","29.883758703","29.983064324","30.283619828","30.976110684","32.623989003","33.414428979","31.86655066","34.744104153","25.235304634","28.895152533","31.953088427","38.085251356","45.184910204","50.470111716","53.015624913","56.051946162","60.923373299","70.380546821","79.476515369","107.760707413","116.368722988","118.692892199","116.56972965","116.498224447","124.732519511"
"INTL.4008-8-REU-MMTCD.A","        Reunion","0.60027","0.6","0.6","0.7","0.8","0.8","0.8","0.9","1.1","1.2","1.2","1.4","1.4","1.9","1.9","1.9","1.9","1.9","2.4","2.4","2.5","2.6","2.6","2.6","2.6","2.7","2.7","2.56222553","2.562396051","2.9","2.9","2.687415363","2.397701394","2.393604478","2.525698873","2.712283","2.809329","2.719841"
"INTL.4008-8-ROU-MMTCD.A","        Romania","169.626085295","167.316180949","173.021197611","179.139521287","173.472885695","176.136556965","184.020901757","190.34816823","189.514803688","192.836051084","179.306485878","136.486268975","131.243827619","124.882264322","117.168684293","123.776141461","125.80999594","120.576967546","100.89047035","89.949815882","92.388738477","101.078847625","99.77816349","100.469898315","99.818862972","97.29837679","101.775970778","92.51220442","89.573264003","80.177726584","78.36860588","85.554836745","83.505827601","72.91526038","71.690448858","71.582781801","71.22309593","75.590218509"
"INTL.4008-8-RUS-MMTCD.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","2208.972185845","2015.825456834","1806.801243504","1732.135785717","1600.583717734","1516.456930703","1497.646909832","1513.005912179","1538.816720503","1529.499799311","1540.26454176","1575.203603116","1585.438053959","1570.542979016","1643.895775241","1617.537045911","1690.914917944","1512.630572495","1701.858529829","1771.219009417","1774.919127668","1721.47351661","1714.756475422","1723.960725395","1689.757617082","1782.23729757"
"INTL.4008-8-RWA-MMTCD.A","        Rwanda","0.15247","0.4","0.3","0.4","0.6","0.7","0.6","0.7","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.621246851","0.622837353","0.8","0.8","0.714021762","0.768000722","0.850993722","0.879298241","0.981803","0.988537","0.922694"
"INTL.4008-8-SHN-MMTCD.A","        Saint Helena","0","0.00277","0.00277","0.00277","0.00278","0.00287","0.00315","0.00632","0.00632","0.00632","0.00631","0.00315","0.00318","0.00637","0.00637","0.00636","0.00636","0.00636","0.00635","0.00635","0.02224","0.0127","0.01271","0.0127","0.00953","0.0127","0.01176","0.012749646","0.01355","0.009569517","0.009581295","0.010625387","0.01135168","0.011292267","0.010717665","0.009753","0.009816","0"
"INTL.4008-8-KNA-MMTCD.A","        Saint Kitts and Nevis","0.05054","0.05339","0.0616","0.05047","0.05054","0.05041","0.05351","0.05665","0.0661","0.06612","0.06612","0.07555","0.07632","0.08587","0.1","0.09229","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.273423163","0.3","0.3","0.3","0.250060014","0.246182614","0.244904858","0.247872849","0.258403","0.265412","0.225803"
"INTL.4008-8-LCA-MMTCD.A","        Saint Lucia","0.11181","0.08778","0.1","0.09704","0.09722","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.330942744","0.4","0.4","0.4","0.439284171","0.435905613","0.433029467","0.43657188","0.452804","0.45769","0.468912"
"INTL.4008-8-SPM-MMTCD.A","        Saint Pierre and Miquelon","0.1471","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.2","0.2","0.1","0.1","0.08584","0.08584","0.0604","0.06992","0.06992","0.07628","0.06993","0.06993","0.07628","0.08263","0.08264","0.08581","0.089142942","0.09159","0.088992112","0.092262319","0.092201002","0.090842676","0.09292542","0.098260306","0.099238","0.101037","0.072235"
"INTL.4008-8-VCT-MMTCD.A","        Saint Vincent/Grenadines","0.03793","0.03498","0.03796","0.03791","0.03501","0.0398","0.03975","0.04279","0.05135","0.07599","0.07812","0.07565","0.08287","0.07644","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.165799136","0.2","0.2","0.2","0.208304387","0.259541778","0.209761744","0.22420505","0.231392","0.231747","0.186048"
"INTL.4008-8-WSM-MMTCD.A","        Samoa","0.0929","0.09943","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.165868499","0.2","0.2","0.2","0.237301791","0.236109922","0.239054294","0.243196245","0.34086","0.309345","0.372209"
"INTL.4008-8-STP-MMTCD.A","        Sao Tome and Principe","0.0321","0.03206","0.03208","0.03206","0.0321","0.03313","0.03463","0.03463","0.03464","0.03466","0.06927","0.07304","0.07692","0.07694","0.08013","0.07942","0.08006","0.07939","0.07937","0.07937","0.09211","0.09209","0.09527","0.09525","0.09531","0.09843","0.1","0.127363197","0.1","0.1","0.1","0.137602959","0.141953509","0.146510073","0.146253896","0.153103","0.159065","0.155341"
"INTL.4008-8-SAU-MMTCD.A","        Saudi Arabia","107.07156022","128.33038612","126.8866419","136.22003794","157.4412046","173.77403628","185.4397937","187.55061218","194.10573924","191.43894716","198.827909187","202.79552814","213.706635146","214.477154347","221.023409037","212.673220302","227.143956287","253.004818227","255.922045208","263.69059194","289.74872936","301.33413024","311.259212361","346.864120661","388.881956145","404.823897489","406.147820578","348.354650471","425.877448683","441.999585836","497.13999621","524.399399829","555.622822922","568.650697464","595.036345263","621.010932072","611.498360838","630.821477124"
"INTL.4008-8-SEN-MMTCD.A","        Senegal","2.48792","2.4","2.5","2.3","2.8","2.8","2.9","2.9","2.5","2.6","2.6","2.4","2.9","2.933689057","3.5672541","3.88442536","3.901067172","3.567378115","3.767378115","4.167378115","4.384222643","4.384222643","4.736824596","4.74780729","5.263183061","5.718096529","5.85104461","5.846594054","6.142143479","5.878386378","6.414629257","6.988589494","6.532751741","6.872327521","7.714013532","9.392252006","8.887037454","9.337026439"
